0	Velikite Balgari ( , `` The Great Bulgarians `` ) was the Bulgarian spin-off of the 2002 program `` 100 Greatest Britons `` produced by the BBC .	Aired on the Bulgarian National Television 's Kanal 1 , its first stage began on 9 June 2006 and finished on 10 December , with a show on 23 December announcing the names of the Top 100 as chosen by popular vote .	The Top 10 were announced in alphabetical order .	In the second stage , which lasted until 17 February 2007 , the viewers determined the order in the Top 10 .	Documentaries dedicated to every Top 10 personality were aired during the second stage .
2	Several award winning composers have their music published by EMF .	Editions Musica Ferrum is a music publishing company .	Focussing on contemporary music , it has published over 80 scores , ranging from concert hall music for full orchestra to educational music for piano solo .	A possibly unique characteristic feature is the fact that the founder and director of this publishing house , Nikolas Sideris , is himself an award-winning composer `` Artiste en Herbs , 2013 , Luxembourg `` , where his `` Piano Stories `` won the first prize .	His beutifully illustrated `` Fairyland in Treble `` is among the best-selling of the publications .
1	Published three times a week on its own website , it features the fictional adventures of a character named Dr. McNinja , a thirty-five-year-old doctor who is also a ninja .	The Adventures of Dr. McNinja was a webcomic written and drawn by Christopher Hastings , and inked formerly by Kent Archer and after 2010 by Hastings himself .	Dr. McNinja is highly story-driven , with twenty- to ninety-page issues .	The first story was published in the summer of 2004 as a one-off , and the comic was published regularly from 2005-2017 .	The site also sells Dr. McNinja merchandise .
4	In 1998 , he was appointed assistant professor at the Institute for Dogmatic Theology in Vienna , Austria .	Roland Faber ( born 1960 ) is an author and Kilsby Family / John B. Cobb , Jr .	, Professor of Process Studies at Claremont School of Theology and Professor of Religion and Philosophy at Claremont Graduate University .	He is Executive Co-Director of the Center for Process Studies , Executive Director of the Whitehead Research Project in Claremont , California , and Editor of the Contemporary Whitehead Studies series .	Faber received a PhD in systematic theology from the University of Vienna in 1992 .
3	He served as a member of the Environmental and Progressive Caucus of the California Democratic Party , was a delegate to the California State Democratic Conventions from 1993 through 2010 and also served as an officer with the Native Sons of the Golden West .	Mark R. Shepherd ( December 5 , 1953 – April 17 , 2011 ) was an environmental consultant , politician , strategist and radio personality in California .	He was a Congressional Field Representative for California 's 46th Congressional District from May 2002 to October 2008 .	Active in Inland Empire Democratic Party politics , Shepherd was twice chairman of the San Bernardino County Democratic Central Committee .	In the 2000s , Shepherd worked as a consultant for The Nature Conservancy focusing on preservation of the Mojave Desert .
1	She is the 19-year-old daughter of a wealthy family .	Lucy Westenra is a fictional character in the novel `` Dracula `` ( 1897 ) by Bram Stoker .	Her father is mentioned in the novel when Mina says he was a sleepwalker and her elderly mother is simply stated as being Mrs. Westenra .	Lucy is introduced as Mina Murray 's best friend .	In the 1931 Universal production , she is called Lucy Weston .
0	National Solidarity Assembly is a political party in Trinidad and Tobago .	It is the political arm of the All Trinidad General Worker 's Trade Union .	Union President Nirvan Maharaj formed the NSA , and sits as interim political leader , after years of struggle , making representation to past government administrations , for the implementation of a court order for the effective honoring of V.S.E.P .	to the former worker 's of the Caroni ( 1975 ) ltd .	In frustration , due to their unresponsive and uncooperative stance , and the dire need , for better representation for the people of Trinidad & Tobago , a new political party was born at the Rienzi Complex , Couva .
0	Geneva Glen Camp is a co-educational , non-profit , residential summer camp located in Indian Hills , Colorado .	It was founded in 1922 at its current site .	The mission statement of the camp reads , `` The mission of Geneva Glen is to develop character , values and leadership , nurtured by a camp family that thrives on its diversity , friendships and meaningful traditions . ``	Geneva Glen is reputed for the high rate of return for its campers and staff .	Geneva Glen is committed to children coming home happy and full of wonderful memories .
0	Hot Water is the sixteenth studio album by American popular music singer-songwriter Jimmy Buffett .	It was released in June 1988 as MCA 42093 and was produced by Coral Reefer Band members Michael Utley , Russell Kunkel , and Ralph MacDonald .	The album was Jimmy 's first album recorded at his new studio in Key West , FL called Shrimpboat Sound .	The LP continues Buffett 's use of a wide variety of musical instruments than was typical for Buffett 's earlier works , notably horns and percussion .	Jimmy Buffett shaved off his trademark mustache for the album .
1	It was built in 1883 as Browerville was springing up around a newly built railroad line .	The Kahlert Mercantile Store is a historic commercial building in Browerville , Minnesota , United States .	The simple wooden building with a false front contained retail space on the ground floor and a community meeting hall upstairs .	The building was listed on the National Register of Historic Places in 1985 for having local significance in the themes of commerce and exploration / settlement .	It was nominated for being a highly intact example of the vernacular commercial architecture erected in Minnesota 's railroad boomtowns .
3	Although Black Allan was supposed to be a trotter , he preferred to pace and so never raced .	Black Allan or Allan F-1 ( 18861910 ) was the foundation sire of the Tennessee Walking Horse .	He was out of a Morgan mare named Maggie Marshall and by Allendorf , a stallion descended from Hambletonian lines .	Black Allan was registered as No.7623 by the American Trotting Registry .	Besides the pace , he performed a lateral ambling gait now known as the running walk .
2	He was the production designer for the 22nd , 23rd , and 24th `` James Bond `` films : `` Quantum of Solace `` , `` Skyfall `` , and `` Spectre `` , which were released in 2008 , 2012 , and 2015 .	Dennis Gassner ( born October 22 , 1948 ) is an American production designer .	He is notable for his work in `` Bugsy `` , `` Road to Perdition `` , and `` Big Fish `` .	He has been nominated five times for the Academy Award for Best Production Design and has won once .	The films for which he received nominations are :
1	Founded in 1947 , NYSAIS is the second largest state association of independent schools in the United States .	The New York State Association of Independent Schools ( NYSAIS ) is an association of 194 independent schools , ranging from nurseries to high schools , in New York State .	In 2017 its member schools enrolled approximately 82,000 students .	It was established `` `` to protect independent schools from obstructive legislation and regulation `` `` .	NYSAIS accredits its member schools , provides professional development , and works with community leaders to support the needs and interests of independent schools throughout the state .
2	The track is written by drummer Roger Taylor and features all 3 members on vocal .	`` Say It 's Not True `` is the first studio single by Queen + Paul Rodgers , It was released on World AIDS Day 1 December 2007 .	The song was available as a free download from QueenOnline.com .	The song was performed live on the Queen + Paul Rodgers 2005 / 06 world tour , however the live rendition was acoustic and only featured Taylor on vocal .	When played on the Rock the Cosmos Tour , the song was sung by Taylor , May and Rodgers as on the single .
